stusps,geoid,basename,type,LSADC,FUNCSTAT,pop2020,wiki_title,wiki_len,pop_rank,est_mentions,est_share,NAME
HI,1521230,Kahaluu-Keauhou,cdp,CDP,,4778,"Kahaluu-Keauhou, HI",0,64,0,0,Kahaluu-Keauhou CDP
HI,1519100,Iroquois Point,cdp,CDP,,4549,"Iroquois Point, HI",0,65,0,0,Iroquois Point CDP
HI,1553300,Mountain View,cdp,CDP,,4215,"Mountain View, HI",0,66,0,0,Mountain View CDP
HI,1574000,Waialua,cdp,CDP,,4062,"Waialua, HI",0,67,0,0,Waialua CDP
HI,1512400,Hauula,cdp,CDP,,4018,"Hauula, HI",0,68,0,0,Hauula CDP
HI,1512500,Hawaiian Beaches,cdp,CDP,,3976,"Hawaiian Beaches, HI",0,69,0,0,Hawaiian Beaches CDP
HI,1535600,Kekaha,cdp,CDP,,3715,"Kekaha, HI",0,70,0,0,Kekaha CDP
HI,1501085,Ainaloa,cdp,CDP,,3609,"Ainaloa, HI",0,71,0,0,Ainaloa CDP
HI,1575950,Waikapu,cdp,CDP,,3437,"Waikapu, HI",0,72,0,0,Waikapu CDP
HI,1512450,Hawaiian Acres,cdp,CDP,,3426,"Hawaiian Acres, HI",0,73,0,0,Hawaiian Acres CDP
HI,1531100,Kaunakakai,cdp,CDP,,3419,"Kaunakakai, HI",0,74,0,0,Kaunakakai CDP
HI,1565750,Puhi,cdp,CDP,,3380,"Puhi, HI",0,75,0,0,Puhi CDP
HI,1543700,Lanai City,cdp,CDP,,3332,"Lanai City, HI",0,76,0,0,Lanai City CDP
HI,1503850,Captain Cook,cdp,CDP,,3253,"Captain Cook, HI",0,77,0,0,Captain Cook CDP
HI,1558775,Orchidlands Estates,cdp,CDP,,3165,"Orchidlands Estates, HI",0,78,0,0,Orchidlands Estates CDP
HI,1536650,Kilauea,cdp,CDP,,3014,"Kilauea, HI",0,79,0,0,Kilauea CDP
HI,1515700,Holualoa,cdp,CDP,,2994,"Holualoa, HI",0,80,0,0,Holualoa CDP
HI,1522250,Kahuku,cdp,CDP,,2852,"Kahuku, HI",0,81,0,0,Kahuku CDP
HI,1516450,Honokaa,cdp,CDP,,2699,"Honokaa, HI",0,82,0,0,Honokaa CDP
HI,1511800,Hanapepe,cdp,CDP,,2678,"Hanapepe, HI",0,83,0,0,Hanapepe CDP
HI,1544450,Lawai,cdp,CDP,,2578,"Lawai, HI",0,84,0,0,Lawai CDP
HI,1513970,Helemano,cdp,CDP,,2549,"Helemano, HI",0,85,0,0,Helemano CDP
HI,1507000,Eleele,cdp,CDP,,2515,"Eleele, HI",0,86,0,0,Eleele CDP
HI,1542800,Kurtistown,cdp,CDP,,2515,"Kurtistown, HI",0,87,0,0,Kurtistown CDP
